STDR_YM_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,SIGNGU_CD,ADSTRD_CD
202112,A,골목상권,2110637,송정역 2번,11500,11500620
202112,A,골목상권,2111061,암사역 1번,11740,11740570
202112,A,골목상권,2110631,방화초등학교,11500,11500640
202112,A,골목상권,2110716,구로나눔길,11530,11530530
202112,A,골목상권,2110657,양천향교역 5번,11500,11500535
202112,A,골목상권,2110526,봉원사,11410,11410585
202112,A,골목상권,2111033,문정동성당,11710,11710646
202112,A,골목상권,2110330,돌곶이역 1번,11290,11290770
202112,A,골목상권,2110693,오류동역 4번,11530,11530770
202112,A,골목상권,2110917,서초소방서,11650,11650581
202112,A,골목상권,2110615,신서초등학교,11470,11470620
202112,A,골목상권,2110994,개포고등학교,11680,11680670
202112,A,골목상권,2110698,개웅초등학교(개웅중학교),11530,11530760
202112,A,골목상권,2111088,고덕동성당,11740,11740560
202112,A,골목상권,2110078,이촌동점보아파트,11170,11170630
202112,A,골목상권,2110973,강남구청역 4번,11680,11680565
202112,A,골목상권,2110988,청담역 3번,11680,11680580
202112,A,골목상권,2110966,논현2동주민센터,11680,11680531
202112,A,골목상권,2110799,영등포본동주민센터,11560,11560515
202112,A,골목상권,2110970,학동초등학교,11680,11680531
202112,A,골목상권,2110211,전곡마을마당공원,11230,11230560
202112,A,골목상권,2110974,언주중학교,11680,11680590
202112,A,골목상권,2110216,전농중학교,11230,11230570
202112,A,골목상권,2110205,경희대삼거리,11230,11230710
202112,A,골목상권,2110825,신대방삼거리역 1번,11590,11590550
202112,A,골목상권,2110834,동작구자원봉사센터,11590,11590510
202112,A,골목상권,2110689,오류동역 3번,11530,11530770
202112,A,골목상권,2110861,관악구신사동주민센터,11620,11620685
202112,A,골목상권,2110690,오류2동버들시장,11530,11530780
202112,A,골목상권,2110625,신정2동주민센터,11470,11470630
202112,A,골목상권,2110782,영등포시장역 4번,11560,11560535
202112,A,골목상권,2110089,서빙고동주민센터,11170,11170690
202112,A,골목상권,2110806,서울시립영등포장애인복지관,11560,11560535
202112,A,골목상권,2110609,신정네거리역 2번,11470,11470640
202112,A,골목상권,2110758,문래소공원,11560,11560605
202112,A,골목상권,2110954,국기원,11680,11680640
202112,A,골목상권,2110995,봉은사역 4번,11680,11680580
202112,A,골목상권,2110616,양목초등학교,11470,11470650
202112,A,골목상권,2110968,강남구청역 2번,11680,11680531
202112,A,골목상권,2110071,한강미주맨션아파트,11170,11170630
202112,A,골목상권,2110607,금빛새마을금고본점,11470,11470570
202112,A,골목상권,2110613,신정네거리역 4번,11470,11470620
202112,A,골목상권,2110206,텃골근린공원,11230,11230560
202112,A,골목상권,2110670,신곡초등학교,11500,11500570
202112,A,골목상권,2110646,푸른들청소년도서관,11500,11500560
202112,A,골목상권,2110647,화곡역 5번,11500,11500540
202112,A,골목상권,2110597,신월1동주민센터,11470,11470560
202112,A,골목상권,2110596,서서울호수공원,11470,11470580
202112,A,골목상권,2110256,면목2동체육관,11260,11260520
202112,A,골목상권,2110982,강남구보훈회관,11680,11680590
202112,A,골목상권,2110695,개봉1동주민센터,11530,11530730
202112,A,골목상권,2110997,대청초등학교,11680,11680730
202112,A,골목상권,2110835,상도역 1번,11590,11590530
202112,A,골목상권,2110952,논현목련공원,11680,11680521
202112,A,골목상권,2110208,시조사삼거리,11230,11230710
202112,A,골목상권,2111064,둔촌동역 4번,11740,11740660
202112,A,골목상권,2110219,삼육보건대학교,11230,11230730
202112,A,골목상권,2110258,면동초등학교,11260,11260565
202112,A,골목상권,2110833,상도역 2번,11590,11590540
202112,A,골목상권,2110780,신길대성유니드아파트,11560,11560670
202112,A,골목상권,2110989,대치동아우편취급국,11680,11680630
202112,A,골목상권,2110175,푸른동산공원,11215,11215870
202112,A,골목상권,2110083,서빙고역 1번,11170,11170690
202112,A,골목상권,2110706,그라운드 고척,11530,11530720
202112,A,골목상권,2110692,큰굴다리,11530,11530740
202112,A,골목상권,2110831,상도4동주민센터,11590,11590560
202112,A,골목상권,2111005,삼전역 3번,11710,11710610
202112,A,골목상권,2110167,용마초등학교,11215,11215750
202112,A,골목상권,2110156,군자역 5번,11215,11215780
202112,A,골목상권,2111025,경찰병원역 3번,11710,11710632
202112,A,골목상권,2111038,보인중학교,11710,11710570
202112,A,골목상권,2110823,신대방삼거리역 3번,11590,11590680
202112,A,골목상권,2110720,대림역 2번,11530,11530550
202112,A,골목상권,2110686,수궁동주민센터,11530,11530790
202112,A,골목상권,2110713,구로보건소,11530,11530560
202112,A,골목상권,2110691,개봉중학교,11530,11530740
202112,A,골목상권,2110772,신우어린이공원,11560,11560720
202112,A,골목상권,2110808,신길역 1번,11560,11560515
202112,A,골목상권,2110605,목동센트럴아이파크앞,11470,11470610
202112,A,골목상권,2110768,도림2동유수지내체육시설,11560,11560585
202112,A,골목상권,2110839,숭실대입구역 4번,11590,11590530
202112,A,골목상권,2110703,개봉역,11530,11530740
202112,A,골목상권,2111036,투구봉어린이공원,11710,11710632
202112,A,골목상권,2111014,송파나루역 2번,11710,11710562
202112,A,골목상권,2110915,서래초등학교,11650,11650590
202112,A,골목상권,2110714,구로4동주민센터,11530,11530550
202112,A,골목상권,2110603,지향초등학교,11470,11470640
202112,A,골목상권,2110765,문래동사거리,11560,11560605
202112,A,골목상권,2110951,신사은행나무공원,11680,11680510
202112,A,골목상권,2110682,온수역 8번,11530,11530790
202112,A,골목상권,2110617,등촌역 4번,11470,11470530
202112,A,골목상권,2110912,방배동사이길,11650,11650590
202112,A,골목상권,2110125,사근동살곶이상점가,11200,11200550
202112,A,골목상권,2110856,미성초등학교,11620,11620765
202112,A,골목상권,2110828,노량진역 6번,11590,11590520
202112,A,골목상권,2110961,언주역 3번,11680,11680531
202112,A,골목상권,2110809,장훈고등학교,11560,11560515
202112,A,골목상권,2110666,KC대학교,11500,11500591
202112,A,골목상권,2111019,한성백제역 3번,11710,11710562
202112,A,골목상권,2110658,화곡초등학교,11500,11500590
202112,A,골목상권,2110672,백석중학교,11500,11500530
202112,A,골목상권,2110654,까치산역 4번,11500,11500540
202112,A,골목상권,2110673,뜸부기어린이공원,11500,11500570
202112,A,골목상권,2110645,우장산역 4번,11500,11500611
202112,A,골목상권,2110762,선유도역 1번,11560,11560620
202112,A,골목상권,2110659,화곡역 4번,11500,11500590
202112,A,골목상권,2110595,메디힐병원,11470,11470600
202112,A,골목상권,2110664,강서구청옆,11500,11500591
202112,A,골목상권,2110207,시립대앞사거리,11230,11230560
202112,A,골목상권,2110665,곰달래도서관,11500,11500550
202112,A,골목상권,2110708,화원어린이공원,11530,11530530
202112,A,골목상권,2110668,화곡2동주민센터,11500,11500550
202112,A,골목상권,2110606,신한은행 신월동지점,11470,11470590
202112,A,골목상권,2110662,까치산역 1번,11500,11500593
202112,A,골목상권,2110620,목동보건지소,11470,11470540
202112,A,골목상권,2110701,고척동성당,11530,11530730
202112,A,골목상권,2110542,마포구청역 7번,11440,11440700
202112,A,골목상권,2110090,한국폴리텍대학서울정수캠퍼스,11170,11170700
202112,A,골목상권,2110614,목동로데오거리,11470,11470650
202112,A,골목상권,2110656,까치산역 3번,11500,11500540
202112,A,골목상권,2110987,영동대교남단,11680,11680565
202112,A,골목상권,2111029,오금역 4번,11710,11710632
202112,A,골목상권,2110611,신정역 1번,11470,11470650
202112,A,골목상권,2110763,영등포구청역 2번,11560,11560550
202112,A,골목상권,2110859,난향초등학교,11620,11620715
202112,A,골목상권,2110685,금강수목원아파트,11530,11530780
202112,A,골목상권,2110212,답십리초등학교,11230,11230600
202112,A,골목상권,2110979,청담초등학교,11680,11680565
202112,A,골목상권,2110816,대방역 6번,11560,11560630
202112,A,골목상권,2110872,신림초등학교,11620,11620655
202112,A,골목상권,2110740,금천해태공원,11545,11545670
202112,A,골목상권,2110857,미성동주민센터,11620,11620765
202112,A,골목상권,2110748,백산초등학교,11545,11545710
202112,A,골목상권,2110747,석수역 1번 출입구,11545,11545690
202112,A,골목상권,2110741,독산2동주민센터,11545,11545620
202112,A,골목상권,2111044,남천초등학교,11710,11710550
202112,A,골목상권,2110465,연신내역 7번,11380,11380551
202112,A,골목상권,2110446,내를건너서숲으로도서관,11380,11380632
202112,A,골목상권,2110052,장충초등학교,11140,11140625
202112,A,골목상권,2110049,장충단 고개,11140,11140625
202112,A,골목상권,2110639,신방화역 8번,11500,11500630
202112,A,골목상권,2110109,금호삼성래미안아파트,11200,11200590
202112,A,골목상권,2110683,오류고등학교,11530,11530790
202112,A,골목상권,2110592,서울금융고등학교,11470,11470580
202112,A,골목상권,2110681,온수역 1번,11530,11530790
202112,A,골목상권,2110688,오류지구대,11530,11530770
202112,A,골목상권,2110610,계남근린공원,11470,11470640
202112,A,골목상권,2110635,공항시장역 3번,11500,11500620
202112,A,골목상권,2110634,송정역 3번,11500,11500620
202112,A,골목상권,2110638,신방화역 2번,11500,11500630
202112,A,골목상권,2110630,공항시장역 1번,11500,11500640
202112,A,골목상권,2110608,신월2동주민센터,11470,11470570
202112,A,골목상권,2110627,신정롯데캐슬아파트,11470,11470630
202112,A,골목상권,2110895,샤로수길,11620,11620585
202112,A,골목상권,2110794,영동초등학교,11560,11560560
202112,A,골목상권,2110651,화원중학교,11500,11500540
202112,A,골목상권,2110551,성서초등학교,11440,11440720
202112,A,골목상권,2110547,KB국민은행 망원동지점,11440,11440700
202112,A,골목상권,2110800,영등포동성당,11560,11560535
202112,A,골목상권,2110807,신길역 3번,11560,11560535
202112,A,골목상권,2110283,성북초등학교앞,11290,11290525
202112,A,골목상권,2110792,영등포역 2번,11560,11560585
202112,A,골목상권,2110785,영등포푸르지오아파트,11560,11560585
202112,A,골목상권,2110458,선일여고,11380,11380552
202112,A,골목상권,2110675,화곡4동주민센터,11500,11500570
202112,A,골목상권,2110694,세곡초등학교,11530,11530730
202112,A,골목상권,2110696,오류동역 1번,11530,11530750
202112,A,골목상권,2110544,망리단길,11440,11440690
202112,A,골목상권,2110715,구로구민회관,11530,11530560
202112,A,골목상권,2110718,한국SGI본부,11530,11530560
202112,A,골목상권,2110733,금천어울림복지센터,11545,11545670
202112,A,골목상권,2110727,독산역 1번 출입구,11545,11545610
202112,A,골목상권,2110731,금천구청역 1번 출입구,11545,11545670
202112,A,골목상권,2110735,말미고개,11545,11545620
202112,A,골목상권,2110819,신대방역 4번,11590,11590670
202112,A,골목상권,2110495,북가좌2동주민센터,11410,11410720
202112,A,골목상권,2110496,모래내우체국,11410,11410720
202112,A,골목상권,2110549,새터산,11440,11440730
202112,A,골목상권,2110552,성미산체육관,11440,11440720
202112,A,골목상권,2110837,숭실대입구역 1번,11590,11590530
202112,A,골목상권,2110836,상도역 5번,11590,11590530
202112,A,골목상권,2110513,연희파출소,11410,11410615
202112,A,골목상권,2110892,관악구 중앙길,11620,11620615
202112,A,골목상권,2110896,관악우성아파트,11620,11620575
202112,A,골목상권,2110897,서울대입구역 8번,11620,11620575
202112,A,골목상권,2110485,연신내우체국,11380,11380530
202112,A,골목상권,2110916,내방역 4번,11650,11650600
202112,A,골목상권,2110464,연신내역 5번,11380,11380552
202112,A,골목상권,2110455,역촌노인복지관,11380,11380625
202112,A,골목상권,2110456,구산보건지소,11380,11380560
202112,A,골목상권,2110137,성수초등학교,11200,11200690
202112,A,골목상권,2110717,남구로역 2번,11530,11530595
202112,A,골목상권,2110622,달마을공원,11470,11470520
202112,A,골목상권,2110711,구로초등학교,11530,11530530
202112,A,골목상권,2110802,신길동홍어거리,11560,11560660
202112,A,골목상권,2110710,남구로역 3번,11530,11530530
202112,A,골목상권,2110712,남구로역 5번,11530,11530550
202112,A,골목상권,2110728,두산초등학교,11545,11545610
202112,A,골목상권,2110671,등촌1동주민센터,11500,11500520
202112,A,골목상권,2110676,등촌역 7번,11500,11500530
202112,A,골목상권,2110463,응암3동주민센터,11380,11380600
202112,A,골목상권,2110752,한울중학교,11545,11545700
202112,A,골목상권,2110766,대림역 5번,11560,11560720
202112,A,골목상권,2110744,독산동성당,11545,11545640
202112,A,골목상권,2110444,수색성당,11380,11380640
202112,A,골목상권,2110736,독산119안전센터,11545,11545640
202112,A,골목상권,2110737,금천세무서,11545,11545630
202112,A,골목상권,2110738,문성초등학교,11545,11545630
202112,A,골목상권,2110024,혜회동주민센터,11110,11110650
202112,A,골목상권,2110776,도신초등학교,11560,11560720
202112,A,골목상권,2110767,도림동주민센터,11560,11560585
202112,A,골목상권,2110546,양화대교북단,11440,11440680
202112,A,골목상권,2110550,합정역 8번,11440,11440680
202112,A,골목상권,2110803,신길2동우편취급국,11560,11560515
202112,A,골목상권,2110260,면목역 3번,11260,11260565
202112,A,골목상권,2110787,신길3동주민센터,11560,11560650
202112,A,골목상권,2110804,신풍역 1번,11560,11560680
202112,A,골목상권,2110812,신길6동주민센터,11560,11560680
202112,A,골목상권,2110781,대림한신아파트,11560,11560700
202112,A,골목상권,2110210,서울시립대,11230,11230560
202112,A,골목상권,2110789,대림성모병원,11560,11560700
202112,A,골목상권,2110855,신대방역 2번,11620,11620725
202112,A,골목상권,2110270,혜원여고,11260,11260660
202112,A,골목상권,2110014,경복고등학교,11110,11110515
202112,A,골목상권,2110778,구로디지털단지역 4번,11560,11560710
202112,A,골목상권,2110864,신림우방아파트,11620,11620685
202112,A,골목상권,2110468,응암역 3번,11380,11380625
202112,A,골목상권,2110459,응암역 2번,11380,11380625
202112,A,골목상권,2110448,상신초등학교입구,11380,11380632
202112,A,골목상권,2110450,시립서북병원,11380,11380560
202112,A,골목상권,2110453,신사1동주민센터,11380,11380631
202112,A,골목상권,2110891,구암초등학교,11620,11620565
202112,A,골목상권,2110506,연희임광아파트,11410,11410615
202112,A,골목상권,2110452,새절역 3번,11380,11380632
202112,A,골목상권,2110128,성원중학교,11200,11200650
202112,A,골목상권,2110512,연희지하차도,11410,11410615
202112,A,골목상권,2110519,서대문구보건소별관,11410,11410620
202112,A,골목상권,2110535,영천시장입구,11410,11410520
202112,A,골목상권,2110538,충정로역 3번,11410,11410565
202112,A,골목상권,2110012,성곡미술관,11110,11110530
202112,A,골목상권,2110016,평창동동측,11110,11110560
202112,A,골목상권,2110005,세검정,11110,11110550
202112,A,골목상권,2110451,증산역 4번,11380,11380640
202112,A,골목상권,2110130,답십리역 6번,11200,11200790
202112,A,골목상권,2110261,사가정역 4번,11260,11260570
202112,A,골목상권,2110309,대광초등학교,11290,11290600
202112,A,골목상권,2110018,중앙고등학교,11110,11110600
202112,A,골목상권,2110266,면목동우체국,11260,11260575
202112,A,골목상권,2110021,성균관대학교,11110,11110650
202112,A,골목상권,2110242,면목5동주민센터,11260,11260550
202112,A,골목상권,2110302,보문역 8번,11290,11290610
202112,A,골목상권,2110471,응암동우체국,11380,11380600
202112,A,골목상권,2110449,증산역 3번,11380,11380640
202112,A,골목상권,2110498,증산역 1번,11410,11410720
202112,A,골목상권,2110815,공군호텔,11560,11560630
202112,A,골목상권,2110820,성남고등학교,11590,11590660
202112,A,골목상권,2110817,대방역 4번,11560,11560630
202112,A,골목상권,2110824,대방역 3번,11590,11590660
202112,A,골목상권,2110558,경성고등학교,11440,11440720
202112,A,골목상권,2110509,연희대우아파트앞,11410,11410585
202112,A,골목상권,2110469,응암정보도서관,11380,11380600
202112,A,골목상권,2110503,명지대학교교회,11410,11410700
202112,A,골목상권,2110484,역촌역 3번,11380,11380510
202112,A,골목상권,2110490,녹번동근린공원,11380,11380510
202112,A,골목상권,2110473,구산역 1번,11380,11380570
202112,A,골목상권,2110472,연신내역 4번,11380,11380570
202112,A,골목상권,2110584,아현역 4번,11440,11440555
202112,A,골목상권,2110571,신수동주민센터,11440,11440630
202112,A,골목상권,2110480,연신내역 3번,11380,11380530
202112,A,골목상권,2110572,서강대역 1번,11440,11440630
202112,A,골목상권,2110829,장승배기역 5번,11590,11590520
202112,A,골목상권,2110847,예술인마을,11590,11590620
202112,A,골목상권,2110885,영락고등학교,11620,11620665
202112,A,골목상권,2110832,노량진초등학교,11590,11590510
202112,A,골목상권,2110830,상도초등학교,11590,11590560
202112,A,골목상권,2110827,NH농협은행 상도동지점,11590,11590560
202112,A,골목상권,2110877,신림역 8번,11620,11620695
202112,A,골목상권,2110589,애오개역 3번,11440,11440565
202112,A,골목상권,2110590,만리재,11440,11440565
202112,A,골목상권,2110873,당곡중학교,11620,11620525
202112,A,골목상권,2110879,신림현대아파트,11620,11620745
202112,A,골목상권,2110013,체부동홍종문가옥,11110,11110530
202112,A,골목상권,2110821,보라매역 2번,11590,11590680
202112,A,골목상권,2110886,관악해태어린이공원,11620,11620665
202112,A,골목상권,2110813,보라매역 6번,11560,11560690
202112,A,골목상권,2110810,영신초등학교,11560,11560630
202112,A,골목상권,2110528,서울여자간호대학교,11410,11410640
202112,A,골목상권,2110001,이북5도청사,11110,11110560
202112,A,골목상권,2110587,공덕동주민센터,11440,11440565
202112,A,골목상권,2110068,남영역 1번,11170,11170560
202112,A,골목상권,2110586,서울서부지방법원,11440,11440565
202112,A,골목상권,2110588,한겨레신문사,11440,11440565
202112,A,골목상권,2110840,중앙대학교,11590,11590605
202112,A,골목상권,2110060,효창공원앞역 6번,11170,11170590
202112,A,골목상권,2110533,충정로역 7번,11410,11410555
202112,A,골목상권,2110069,숙대입구,11170,11170555
202112,A,골목상권,2110846,남성역 1번,11590,11590650
202112,A,골목상권,2110848,양지어린이공원,11590,11590620
202112,A,골목상권,2110338,인수초등학교,11305,11305660
202112,A,골목상권,2110902,사당역 4번,11620,11620630
202112,A,골목상권,2110850,사당역 10번,11590,11590620
202112,A,골목상권,2110064,효창공원앞역 2번,11170,11170580
202112,A,골목상권,2110237,메가박스 상봉,11260,11260520
202112,A,골목상권,2110273,장스여성병원,11260,11260680
202112,A,골목상권,2110334,석관중앙교회,11290,11290810
202112,A,골목상권,2110445,덕산중학교,11380,11380631
202112,A,골목상권,2110265,망우역 1번,11260,11260580
202112,A,골목상권,2110486,은평구청,11380,11380510
202112,A,골목상권,2110333,돌곶이역 5번,11290,11290810
202112,A,골목상권,2110027,혜화역 1번,11110,11110640
202112,A,골목상권,2110313,안암역 3번,11290,11290600
202112,A,골목상권,2110017,정독도서관,11110,11110600
202112,A,골목상권,2110443,수색역 1번,11380,11380650
202112,A,골목상권,2110203,떡전교사거리,11230,11230705
202112,A,골목상권,2110252,장안제일시장,11260,11260550
202112,A,골목상권,2110521,홍제역 4번,11410,11410620
202112,A,골목상권,2110142,화양사거리,11215,11215710
202112,A,골목상권,2110215,회기역 1번,11230,11230720
202112,A,골목상권,2110006,부암동주민센터,11110,11110550
202112,A,골목상권,2110457,예일여고,11380,11380560
202112,A,골목상권,2110274,서일대학교,11260,11260575
202112,A,골목상권,2110197,세종대왕기념관교차로,11230,11230705
202112,A,골목상권,2110222,회기역 2번,11230,11230720
202112,A,골목상권,2110213,청량초등학교,11230,11230740
202112,A,골목상권,2110286,한성대입구역 5번,11290,11290525
202112,A,골목상권,2110841,중대부중,11590,11590605
202112,A,골목상권,2110063,효창공원앞역 5번,11170,11170590
202112,A,골목상권,2110061,효창동주민센터,11170,11170580
202112,A,골목상권,2110269,용마문화복지센터,11260,11260575
202112,A,골목상권,2110067,배문고등학교,11170,11170555
202112,A,골목상권,2110066,서울역 15번,11170,11170555
202112,A,골목상권,2110532,아현역 2번,11410,11410555
202112,A,골목상권,2110922,내방역 1번,11650,11650600
202112,A,골목상권,2110904,이수역 5번,11650,11650610
202112,A,골목상권,2110907,방배초등학교,11650,11650621
202112,A,골목상권,2110084,경리단길북측,11170,11170660
202112,A,골목상권,2110085,경리단길남측,11170,11170660
202112,A,골목상권,2110253,중곡초등학교,11260,11260540
202112,A,골목상권,2110031,창신역 1번,11110,11110690
202112,A,골목상권,2110081,해방촌 남동측,11170,11170520
202112,A,골목상권,2110080,해방촌예술마을,11170,11170510
202112,A,골목상권,2110079,후암동주민센터,11170,11170510
202112,A,골목상권,2110074,서울역 12번,11170,11170530
202112,A,골목상권,2110077,삼광초등학교,11170,11170510
202112,A,골목상권,2110849,이수역 10번,11590,11590640
202112,A,골목상권,2110292,정릉역 2번,11290,11290630
202112,A,골목상권,2110289,북한산보국문역 2번,11290,11290640
202112,A,골목상권,2110123,마장역 3번,11200,11200540
202112,A,골목상권,2110355,삼양사거리역 2번,11305,11305534
202112,A,골목상권,2110284,정릉북한산국립공원입구,11290,11290650
202112,A,골목상권,2110339,국립4.19민주묘지,11305,11305645
202112,A,골목상권,2110022,경신고등학교,11110,11110650
202112,A,골목상권,2110285,홍대부중,11290,11290525
202112,A,골목상권,2110135,성동세무서,11200,11200720
202112,A,골목상권,2110042,남산골공원옆,11140,11140570
202112,A,골목상권,2111047,마천1치안센터,11710,11710540
202112,A,골목상권,2110196,홍릉근린공원,11230,11230705
202112,A,골목상권,2110527,홍제역 2번,11410,11410640
202112,A,골목상권,2110277,러스크서울병원,11260,11260655
202112,A,골목상권,2110314,종암경찰서,11290,11290705
202112,A,골목상권,2110522,홍제역 3번,11410,11410620
202112,A,골목상권,2110263,면목역 1번,11260,11260565
202112,A,골목상권,2110516,정원여중,11410,11410685
202112,A,골목상권,2110199,홍릉시장,11230,11230545
202112,A,골목상권,2110228,장안근린공원,11230,11230660
202112,A,골목상권,2110632,방화역 3번,11500,11500630
202112,A,골목상권,2110493,북가좌초등학교,11410,11410710
202112,A,골목상권,2110201,전농119안전센터,11230,11230560
202112,A,골목상권,2110487,불광역 8번,11380,11380520
202112,A,골목상권,2110510,홍연시장,11410,11410615
202112,A,골목상권,2110035,동묘앞역 2번,11110,11110710
202112,A,골목상권,2110282,국민대학교앞,11290,11290640
202112,A,골목상권,2110428,상계5동주민센터,11350,11350670
202112,A,골목상권,2110399,창2동주민센터,11320,11320512
202112,A,골목상권,2110411,도봉역 3번,11320,11320522
202112,A,골목상권,2110441,영신여고,11350,11350619
202112,A,골목상권,2110255,상봉역 4번,11260,11260590
202112,A,골목상권,2110276,신내IC북측,11260,11260680
202112,A,골목상권,2110387,쌍문초등학교,11320,11320660
202112,A,골목상권,2110384,문이교,11320,11320660
202112,A,골목상권,2110247,먹골역 1번,11260,11260620
202112,A,골목상권,2110422,노원역 9번,11350,11350720
202112,A,골목상권,2110326,장위동성당,11290,11290760
202112,A,골목상권,2110324,월곡역 4번,11290,11290725
202112,A,골목상권,2110157,자양동우체국,11215,11215830
202112,A,골목상권,2110352,수유1동주민센터,11305,11305610
202112,A,골목상권,2110363,송천동주민센터,11305,11305555
202112,A,골목상권,2110370,도봉세무서,11305,11305555
202112,A,골목상권,2110002,독립문역 1번,11110,11110570
202112,A,골목상권,2110227,답십리공원,11230,11230610
202112,A,골목상권,2110642,정곡초등학교,11500,11500641
202112,A,골목상권,2110502,남가좌파출소,11410,11410700
202112,A,골목상권,2110028,이화달팽이길,11110,11110640
202112,A,골목상권,2110507,명지대학교,11410,11410685
202112,A,골목상권,2110033,창신역 4번,11110,11110700
202112,A,골목상권,2110254,오거리공원,11260,11260570
202112,A,골목상권,2110311,종암아이파크2차후문,11290,11290705
202112,A,골목상권,2110232,동대부고,11230,11230660
202112,A,골목상권,2110019,창덕궁,11110,11110615
202112,A,골목상권,2110257,상봉역 7번,11260,11260580
202112,A,골목상권,2110377,미아사거리역 3번,11305,11305545
202112,A,골목상권,2110214,경희대후문,11230,11230740
202112,A,골목상권,2110306,미아초등학교,11290,11290660
202112,A,골목상권,2110318,KT월곡지사,11290,11290715
202112,A,골목상권,2110531,홍지문,11110,11110550
202112,A,골목상권,2110470,신진과학기술고등학교,11380,11380580
202112,A,골목상권,2110037,신설동역 12번,11110,11110710
202112,A,골목상권,2110192,동의보감타워,11230,11230536
202112,A,골목상권,2110640,방화역 1번,11500,11500641
202112,A,골목상권,2110319,종암동주민센터,11290,11290705
202112,A,골목상권,2110354,삼각산119안전센터,11305,11305575
202112,A,골목상권,2110020,서울국제고등학교,11110,11110650
202112,A,골목상권,2110321,동덕여대,11290,11290715
202112,A,골목상권,2110447,구산초등학교,11380,11380560
202112,A,골목상권,2110996,대치2동주민센터,11680,11680610
202112,A,골목상권,2110299,정릉역 1번,11290,11290620
202112,A,골목상권,2110489,불광역 3번,11380,11380510
202112,A,골목상권,2110251,장안중학교,11260,11260600
202112,A,골목상권,2110478,응암1동주민센터,11380,11380580
202112,A,골목상권,2110308,길음역 8번,11290,11290685
202112,A,골목상권,2110278,망우본동주민센터,11260,11260655
202112,A,골목상권,2110335,석계역 7번,11290,11290810
202112,A,골목상권,2110336,석관고등학교,11290,11290810
202112,A,골목상권,2110440,상계3동4동주민센터,11350,11350665
202112,A,골목상권,2110112,행당역 2번,11200,11200560
202112,A,골목상권,2110466,구산역 2번,11380,11380625
